name,surface_area_before,volume_before,compactness_before,rectangularity_before,diameter_before,convexity_before,eccentricity_before,surface_area_after,volume_after,compactness_after,rectangularity_after,diameter_after,convexity_after,eccentricity_after
Sword\m719_02_translated.obj,0.269290,0.003580,13.470182,0.384518,0.950000,11.078376,169.823863,0.269290,0.003580,13.470182,0.384518,0.950000,11.078376,169.823863
Sword\m719_03_aligned.obj,0.269289,0.003580,13.470203,0.412025,0.950000,2.776798,169.823980,0.269289,0.003580,13.470203,0.412025,0.950000,2.776798,169.823980
Sword\m719_04_flipped.obj,0.269289,0.003580,13.470203,0.412025,0.950000,1.713781,169.823980,0.269289,0.003580,13.470203,0.412025,0.950000,1.713781,169.823980
Sword\m719_05_scaled.obj,0.298382,0.004176,13.470204,0.412026,1.000000,3.168961,169.824032,0.298382,0.004176,13.470204,0.412026,1.000000,3.168961,169.824032
Sword\m719_unified.obj,0.298382,0.004176,13.470204,0.412026,1.000000,3.168961,169.824032,0.298382,0.004176,13.470204,0.412026,1.000000,3.168961,169.824032
Tool\D01086_00_original.obj,1.508755,0.054893,10.077978,0.285201,1.942113,6.111816,87.519515,1.508755,0.054893,10.077978,0.285201,1.942113,6.111816,87.519515
Tool\D01086_01_remeshed.obj,1.508755,0.054893,10.077977,0.285201,1.942113,13.583440,61.229264,1.508755,0.054893,10.077977,0.285201,1.942113,13.583440,61.229264
Tool\D01086_02_translated.obj,1.508755,0.054893,10.077981,0.285201,1.942113,11.495299,61.229269,1.508755,0.054893,10.077981,0.285201,1.942113,11.495299,61.229269
Tool\D01086_03_aligned.obj,1.508755,0.054893,10.077977,0.421052,1.942113,14.780235,61.229267,1.508755,0.054893,10.077977,0.421052,1.942113,14.780235,61.229267
Tool\D01086_04_flipped.obj,1.508755,0.054893,10.077977,0.421052,1.942113,2.653050,61.229267,1.508755,0.054893,10.077977,0.421052,1.942113,2.653050,61.229267
Tool\D01086_05_scaled.obj,0.401694,0.007541,10.077979,0.421052,1.002105,2.807943,61.229237,0.401694,0.007541,10.077979,0.421052,1.002105,2.807943,61.229237
Tool\D01086_unified.obj,0.401694,0.007541,10.077979,0.421052,1.002105,2.807943,61.229237,0.401694,0.007541,10.077979,0.421052,1.002105,2.807943,61.229237
Tool\D01142_00_original.obj,1.650790,0.059580,11.205142,0.286223,1.908610,19.519484,68.031246,1.650790,0.059580,11.205142,0.286223,1.908610,19.519484,68.031246
Tool\D01142_01_remeshed.obj,1.650790,0.059580,11.205141,0.286223,1.908610,2.533411,53.334687,1.650790,0.059580,11.205141,0.286223,1.908610,2.533411,53.334687
Tool\D01142_02_translated.obj,1.650790,0.059580,11.205141,0.286223,1.908610,2.508605,53.334675,1.650790,0.059580,11.205141,0.286223,1.908610,2.508605,53.334675
Tool\D01142_03_aligned.obj,1.650790,0.059580,11.205140,0.290052,1.908610,3.467127,53.334674,1.650790,0.059580,11.205140,0.290052,1.908610,3.467127,53.334674
Tool\D01142_04_flipped.obj,1.650790,0.059580,11.205140,0.290052,1.908610,3.467127,53.334674,1.650790,0.059580,11.205140,0.290052,1.908610,3.467127,53.334674
Tool\D01142_05_scaled.obj,0.630288,0.014056,11.205144,0.290053,1.179344,11.184284,53.334675,0.630288,0.014056,11.205144,0.290053,1.179344,11.184284,53.334675
Tool\D01142_unified.obj,0.630288,0.014056,11.205144,0.290053,1.179344,11.184284,53.334675,0.630288,0.014056,11.205144,0.290053,1.179344,11.184284,53.334675
Tool\m1105_00_original.obj,0.349264,0.002971,42.681770,0.528060,0.951566,1.022160,457.234038,0.349264,0.002971,42.681770,0.528060,0.951566,1.022160,457.234038
Tool\m1105_01_remeshed.obj,0.349264,0.002971,42.681766,0.528060,0.951566,0.954897,511.496831,0.349264,0.002971,42.681766,0.528060,0.951566,0.954897,511.496831
Tool\m1105_02_translated.obj,0.349264,0.002971,42.681879,0.528061,0.951566,4.662474,511.495095,0.349264,0.002971,42.681879,0.528061,0.951566,4.662474,511.495095
Tool\m1105_03_aligned.obj,0.349264,0.002971,42.681806,0.522241,0.951566,3.444571,511.496036,0.349264,0.002971,42.681806,0.522241,0.951566,3.444571,511.496036
Tool\m1105_04_flipped.obj,0.349264,0.002971,42.681806,0.522241,0.951566,3.042280,511.496036,0.349264,0.002971,42.681806,0.522241,0.951566,3.042280,511.496036
Tool\m1105_05_scaled.obj,0.385764,0.003449,42.682191,0.522242,1.000053,2.786966,511.495853,0.385764,0.003449,42.682191,0.522242,1.000053,2.786966,511.495853
Tool\m1105_unified.obj,0.385764,0.003449,42.682191,0.522242,1.000053,2.786966,511.495853,0.385764,0.003449,42.682191,0.522242,1.000053,2.786966,511.495853
Tool\m1109_00_original.obj,0.531424,0.025650,2.016937,0.362447,0.992384,8.226871,69.038185,0.559670,0.012462,9.981160,0.381712,0.992384,3.996933,69.010081
Tool\m1109_01_remeshed.obj,0.531424,0.026348,1.911476,0.362447,0.992384,20.963364,69.969133,0.559670,0.012462,9.981160,0.381712,0.992384,7.487561,69.969378
Tool\m1109_02_translated.obj,0.531424,0.005525,43.473821,0.362447,0.992384,1.053493,69.969130,0.559670,0.012462,9.981161,0.381712,0.992384,9.315231,69.969374
Tool\m1109_03_aligned.obj,0.531424,0.005525,43.474060,0.347743,0.992383,1.119661,69.969129,0.559670,0.012462,9.981159,0.366226,0.992383,2.525500,69.969373
Tool\m1109_04_flipped.obj,0.531424,0.005525,43.474060,0.347743,0.992383,1.135208,69.969129,0.559670,0.012462,9.981159,0.366226,0.992383,2.560570,69.969373
Tool\m1109_05_scaled.obj,0.545399,0.005744,43.474279,0.347742,1.005348,1.374339,69.969110,0.574388,0.012957,9.981170,0.366225,1.005348,3.099959,69.969354
Tool\m1109_unified.obj,0.545399,0.005744,43.474279,0.347742,1.005348,1.374339,69.969110,0.574388,0.012957,9.981170,0.366225,1.005348,3.099959,69.969354
Tool\m590_00_original.obj,0.950895,0.011043,62.345883,0.566185,1.023912,1.262762,20.318134,1.077123,0.009842,114.062159,0.641344,1.023912,1.125521,20.439553
Tool\m590_01_remeshed.obj,0.938422,0.010660,64.305127,0.558759,1.023912,4.536693,16.735442,1.075794,0.010602,97.943721,0.640553,1.023912,4.503307,16.808678
Tool\m590_02_translated.obj,0.938423,0.011508,55.174654,0.558759,1.023912,2.613637,16.735449,1.075795,0.009362,125.613908,0.640553,1.023912,2.170399,16.808685
Tool\m590_03_aligned.obj,0.938422,0.011508,55.174584,0.566748,1.023912,5.226351,16.735448,1.075794,0.009362,125.613967,0.649711,1.023912,4.251530,16.808685
Tool\m590_04_flipped.obj,0.938422,0.011508,55.174584,0.566748,1.023912,5.226351,16.735448,1.075794,0.009362,125.613967,0.649711,1.023912,4.251530,16.808685
Tool\m590_05_scaled.obj,0.927693,0.011311,55.174507,0.566749,1.018041,5.128449,16.735445,1.063494,0.009201,125.613830,0.649713,1.018041,4.171888,16.808682
Tool\m590_unified.obj,0.927693,0.011311,55.174507,0.566749,1.018041,5.128449,16.735445,1.063494,0.009201,125.613830,0.649713,1.018041,4.171888,16.808682
Train\D01089_00_original.obj,2578.249124,2904.145731,17.967409,3.481858,29.363516,60.624153,50.063560,859.121387,628.776969,14.181363,1.160221,29.363516,13.125743,50.066698
Train\D01089_01_remeshed.obj,853.520615,959.050772,5.977320,1.152657,29.363516,31.760483,51.091400,1029.036587,282.687423,120.566624,1.389687,29.363516,9.361641,51.032689
Train\D01089_02_translated.obj,853.520549,838.650695,7.816770,1.152657,29.363516,6.001716,51.091407,1029.036505,467.453709,44.092300,1.389687,29.363516,3.345283,51.032695
Train\D01089_03_aligned.obj,853.520564,838.650730,7.816770,0.939598,29.363516,18.747821,51.091401,1029.036546,488.164591,40.430348,1.132815,29.363516,10.912794,51.133720
Train\D01089_04_flipped.obj,853.520564,838.650730,7.816770,0.939598,29.363516,18.747821,51.091401,1029.036546,488.164591,40.430348,1.132815,29.363516,10.912794,51.133720
Train\D01089_05_scaled.obj,0.996651,0.033464,7.816774,0.939600,1.003397,9.542572,51.091396,1.201600,0.019479,40.430624,1.132818,1.003397,5.554557,51.133715
Train\D01089_unified.obj,0.996651,0.033464,7.816774,0.939600,1.003397,9.542572,51.091396,1.201600,0.019479,40.430624,1.132818,1.003397,5.554557,51.133715
Train\D01095_00_original.obj,723.496189,374.131881,23.922520,1.907962,14.717988,7.889611,30.685376,241.165396,99.090260,12.630794,0.635987,14.717988,2.089594,30.685376
Train\D01095_01_remeshed.obj,240.779687,124.738576,7.932418,0.634970,14.717988,3.887797,33.353633,348.162118,112.760435,29.348012,0.918153,14.717988,3.497427,33.583983
Train\D01095_02_translated.obj,240.779655,126.522839,7.710262,0.634970,14.717988,18.678521,33.353635,348.162108,112.530423,29.468107,0.918153,14.717988,17.031862,33.583986
Train\D01095_03_aligned.obj,240.779672,126.522825,7.710265,0.922255,14.717988,24.285203,33.353633,348.162095,112.526926,29.469935,1.333560,14.717988,21.598785,33.559825
Train\D01095_04_flipped.obj,240.779672,126.522825,7.710265,0.922255,14.717988,24.285203,33.353633,348.162095,112.526926,29.469935,1.333560,14.717988,21.598785,33.559825
Train\D01095_05_scaled.obj,1.149283,0.041723,7.710292,0.922254,1.016838,63.402915,33.353642,1.661837,0.037108,29.470011,1.333558,1.016838,56.389302,33.559834
Train\D01095_unified.obj,1.149283,0.041723,7.710292,0.922254,1.016838,63.402915,33.353642,1.661837,0.037108,29.470011,1.333558,1.016838,56.389302,33.559834
Train\D01134_00_original.obj,995957.324334,7871871.484094,140.965821,3.772221,575.511127,35.187510,70.763475,331956.932096,1506568.091356,142.500151,1.257298,575.511127,6.734406,70.763475
Train\D01134_01_remeshed.obj,331951.077883,2622424.194403,47.028810,1.257276,575.511127,11.484416,70.715684,562610.424492,1478943.225418,719.892993,2.130905,575.511127,5.536018,70.341258
Train\D01134_02_translated.obj,331951.075371,2611269.388959,47.431462,1.257276,575.511126,7.928294,70.715684,562610.422777,1521301.604725,680.362394,2.130905,575.511126,4.179709,70.341258
Train\D01134_03_aligned.obj,331951.078074,2611269.393877,47.431463,1.244033,575.511126,10.697481,70.715684,562610.424677,1521301.601417,680.362403,2.108460,575.511126,6.239505,70.396181
Train\D01134_04_flipped.obj,331951.078074,2611269.393877,47.431463,1.244033,575.511126,7.243547,70.715684,562610.424677,1521301.601417,680.362403,2.108460,575.511126,6.634784,70.396181
Train\D01134_05_scaled.obj,1.009176,0.013842,47.431723,1.244032,1.003460,10.547692,70.715684,1.710411,0.008064,680.367344,2.108459,1.003460,11.499048,70.397131
Train\D01134_unified.obj,1.009176,0.013842,47.431723,1.244032,1.003460,10.547692,70.715684,1.710411,0.008064,680.367344,2.108459,1.003460,11.499048,70.397131
Tree\D00223_00_original.obj,7.461512,0.065553,854.767414,0.495853,1.895808,0.639105,4.765750,12.800848,0.023001,35056.396868,0.850678,1.895808,0.224249,4.776203
Tree\D00223_01_remeshed.obj,4.226891,0.046109,314.075667,0.282996,1.891144,0.936359,3.664016,6.953881,0.021015,6732.180584,0.465572,1.891144,0.097261,3.810142
Tree\D00223_02_translated.obj,4.226892,0.006948,13833.936687,0.282997,1.891144,0.100681,3.664014,6.953883,0.020995,6745.454844,0.465573,1.891144,0.108489,3.810140
Tree\D00223_03_aligned.obj,4.226890,0.006947,13834.581626,0.253458,1.891143,0.032175,3.664016,6.953880,0.020995,6745.448754,0.416978,1.891143,0.087974,3.810142
Tree\D00223_04_flipped.obj,4.226890,0.006947,13834.581626,0.253458,1.891143,0.032175,3.664016,6.953880,0.020995,6745.448754,0.416978,1.891143,0.087974,3.810142
Tree\D00223_05_scaled.obj,1.365537,0.001276,13834.042986,0.253459,1.074894,0.033066,3.664016,2.246517,0.003855,6745.472580,0.416978,1.074894,0.090173,3.810142
Tree\D00223_unified.obj,1.365537,0.001276,13834.042986,0.253459,1.074894,0.033066,3.664016,2.246517,0.003855,6745.472580,0.416978,1.074894,0.090173,3.810142
Tree\D00393_00_original.obj,2.451751,0.053803,45.016405,0.141588,1.852438,2.218766,5.217925,3.563098,0.007402,7301.143704,0.205768,1.852438,0.305231,5.259494
Tree\D00393_01_remeshed.obj,2.115446,0.053585,29.151883,0.122949,1.833531,0.369217,3.918561,3.122059,0.007164,5243.176043,0.181453,1.833531,0.049360,4.105572
Tree\D00393_02_translated.obj,2.115446,0.067310,18.475443,0.122949,1.833531,0.368900,3.918561,3.122059,0.007164,5243.173698,0.181453,1.833531,0.039262,4.105573
Tree\D00393_03_aligned.obj,2.115448,0.067310,18.475472,0.126517,1.833531,0.315980,3.918561,3.122061,0.007164,5243.173272,0.186719,1.833531,0.021523,4.105572
Tree\D00393_04_flipped.obj,2.115448,0.067310,18.475472,0.126517,1.833531,0.315980,3.918561,3.122061,0.007164,5243.173272,0.186719,1.833531,0.021523,4.105572
Tree\D00393_05_scaled.obj,0.688558,0.012499,18.475434,0.126517,1.046062,0.315981,3.918561,1.016201,0.001330,5243.159337,0.186719,1.046062,0.021523,4.105572
Tree\D00393_unified.obj,0.688558,0.012499,18.475434,0.126517,1.046062,0.315981,3.918561,1.016201,0.001330,5243.159337,0.186719,1.046062,0.021523,4.105572
Tree\m1092_00_original.obj,1.427513,0.012970,152.892120,0.323592,1.144074,0.361432,1.893500,1.427513,0.012970,152.892120,0.323592,1.144074,0.361432,1.893500
Tree\m1092_01_remeshed.obj,1.427514,0.012970,152.892207,0.323592,1.144074,0.281942,5.407363,1.427514,0.012970,152.892207,0.323592,1.144074,0.281942,5.407363
Tree\m1092_02_translated.obj,1.427514,0.012970,152.892280,0.323592,1.144074,1.272998,5.407362,1.427514,0.012970,152.892280,0.323592,1.144074,1.272998,5.407362
Tree\m1092_03_aligned.obj,1.427514,0.012970,152.892780,0.246087,1.144075,0.116492,5.407363,1.427514,0.012970,152.892780,0.246087,1.144075,0.116492,5.407363
Tree\m1092_04_flipped.obj,1.427514,0.012970,152.892780,0.246087,1.144075,0.116492,5.407363,1.427514,0.012970,152.892780,0.246087,1.144075,0.116492,5.407363
Tree\m1092_05_scaled.obj,1.156570,0.009459,152.892049,0.246087,1.029793,0.114147,5.407363,1.156570,0.009459,152.892049,0.246087,1.029793,0.114147,5.407363
Tree\m1092_unified.obj,1.156570,0.009459,152.892049,0.246087,1.029793,0.114147,5.407363,1.156570,0.009459,152.892049,0.246087,1.029793,0.114147,5.407363
Tree\m1095_00_original.obj,0.438617,0.051560,0.280662,0.082898,1.005050,5.915847,1.580756,0.617149,0.003046,223.953096,0.116640,1.005050,0.185101,1.453565
Tree\m1095_01_remeshed.obj,0.426451,0.051706,0.256495,0.080598,1.005050,1.162995,3.971429,0.616667,0.000940,2344.444436,0.116549,1.005050,0.021198,3.811687
Tree\m1095_02_translated.obj,0.426451,0.013388,3.825544,0.080599,1.005050,0.226982,3.971431,0.616668,0.000940,2344.491650,0.116549,1.005050,0.015926,3.811689
Tree\m1095_03_aligned.obj,0.426452,0.013388,3.825550,0.080820,1.005050,0.316943,3.971429,0.616670,0.000940,2344.466153,0.116869,1.005050,0.022263,3.811687
Tree\m1095_04_flipped.obj,0.426452,0.013388,3.825550,0.080820,1.005050,1.933078,3.971429,0.616670,0.000940,2344.466153,0.116869,1.005050,0.135784,3.811687
Tree\m1095_05_scaled.obj,0.464103,0.015200,3.825532,0.080820,1.048480,2.055098,3.971429,0.671114,0.001068,2344.457502,0.116869,1.048480,0.144355,3.811687
Tree\m1095_unified.obj,0.464103,0.015200,3.825532,0.080820,1.048480,2.055098,3.971429,0.671114,0.001068,2344.457502,0.116869,1.048480,0.144355,3.811687
Tree\m1098_00_original.obj,0.747875,0.116203,0.273904,0.157372,1.025248,3.831219,1.563738,1.448019,0.000844,37719.286464,0.304700,1.025248,0.075354,1.544329
Tree\m1098_01_remeshed.obj,0.745516,0.116180,0.271429,0.156875,1.025248,10.586682,2.164841,1.450034,0.000886,34367.903591,0.305124,1.025248,0.080704,2.113112
Tree\m1098_02_translated.obj,0.745516,0.018972,10.178958,0.156875,1.025248,0.721478,2.164840,1.450034,0.001194,18898.156858,0.305123,1.025248,0.045420,2.113111
Tree\m1098_03_aligned.obj,0.745515,0.018972,10.178959,0.150576,1.025248,0.676498,2.164841,1.450033,0.001194,18898.694324,0.292871,1.025248,0.042749,2.113112
Tree\m1098_04_flipped.obj,0.745515,0.018972,10.178959,0.150576,1.025248,1.488570,2.164841,1.450033,0.001194,18898.694324,0.292871,1.025248,0.093710,2.113112
Tree\m1098_05_scaled.obj,0.865730,0.023741,10.178940,0.150576,1.104820,0.910800,2.164841,1.683851,0.001495,18898.702129,0.292871,1.104820,0.057338,2.113112
Tree\m1098_unified.obj,0.865730,0.023741,10.178940,0.150576,1.104820,0.910800,2.164841,1.683851,0.001495,18898.702129,0.292871,1.104820,0.057338,2.113112
Truck\D00003_00_original.obj,431.898993,62.404665,182.919536,4.301051,7.355620,12.399821,9.395195,143.874912,11.214380,209.388236,1.432773,7.355620,2.228300,9.395195
Truck\D00003_01_remeshed.obj,142.030077,21.068509,57.071726,1.414401,7.355620,4.810571,9.175880,174.925937,5.992589,1317.896231,1.741994,7.355620,1.368287,9.225558
Truck\D00003_02_translated.obj,142.030082,18.163129,76.790466,1.414401,7.355620,13.000758,9.175879,174.925942,2.490679,7629.122991,1.741993,7.355620,1.782772,9.225556
Truck\D00003_03_aligned.obj,142.030090,18.163135,76.790425,1.078450,7.355621,4.932999,9.175880,174.925950,2.490680,7629.120082,1.328232,7.355621,0.676454,9.227093
Truck\D00003_04_flipped.obj,142.030090,18.163135,76.790425,1.078450,7.355621,2.349739,9.175880,174.925950,2.490680,7629.120082,1.328232,7.355621,0.322216,9.227093
Truck\D00003_05_scaled.obj,2.673346,0.046903,76.790477,1.078450,1.009152,2.691770,9.175881,3.292525,0.006432,7629.044925,1.328232,1.009152,0.369120,9.228211
Truck\D00003_unified.obj,2.673346,0.046903,76.790477,1.078450,1.009152,2.691770,9.175881,3.292525,0.006432,7629.044925,1.328232,1.009152,0.369120,9.228211
Truck\D00406_00_original.obj,1.732887,0.045649,22.079849,3.648011,0.534606,323.869675,12.655733,0.577385,0.015473,7.108657,1.215489,0.534606,109.778438,12.655733
Truck\D00406_01_remeshed.obj,0.571207,0.015148,7.181646,1.202484,0.534606,53.102028,7.208121,0.829833,0.014699,23.385302,1.746934,0.534606,51.528466,7.401679
Truck\D00406_02_translated.obj,0.571207,0.015605,6.767263,1.202484,0.534606,9.729375,7.208130,0.829833,0.011654,37.203455,1.746934,0.534606,7.266000,7.401688
Truck\D00406_03_aligned.obj,0.571207,0.015605,6.767268,1.128192,0.534606,82.659216,7.208129,0.829833,0.011654,37.203232,1.639003,0.534606,61.730959,7.401688
Truck\D00406_04_flipped.obj,0.571207,0.015605,6.767268,1.128192,0.534606,82.659216,7.208129,0.829833,0.011654,37.203232,1.639003,0.534606,61.730959,7.401688
Truck\D00406_05_scaled.obj,2.459393,0.139415,6.767261,1.128192,1.109305,22.584901,7.208128,3.572936,0.104117,37.203474,1.639005,1.109305,16.866654,7.401686
Truck\D00406_unified.obj,2.459393,0.139415,6.767261,1.128192,1.109305,22.584901,7.208128,3.572936,0.104117,37.203474,1.639005,1.109305,16.866654,7.401686
Truck\m1573_00_original.obj,1.254054,0.030766,18.422269,1.026622,1.001481,56.470716,13.937868,1.263137,0.034292,15.153567,1.034057,1.001481,62.941696,13.973819
Truck\m1573_01_remeshed.obj,1.227980,0.031026,17.008199,1.006889,1.001481,11.882171,7.295197,1.366575,0.034458,19.004714,1.120531,1.001481,13.196466,7.419409
Truck\m1573_02_translated.obj,1.227980,0.031209,16.810195,1.006889,1.001481,4.930642,7.295201,1.366575,0.034401,19.068261,1.120531,1.001481,5.434975,7.419413
Truck\m1573_03_aligned.obj,1.227980,0.031209,16.810212,0.684975,1.001481,7.002482,7.295198,1.366576,0.034401,19.068303,0.762285,1.001481,7.718732,7.419409
Truck\m1573_04_flipped.obj,1.227980,0.031209,16.810212,0.684975,1.001481,27.580268,7.295198,1.366576,0.034401,19.068303,0.762285,1.001481,30.401319,7.419409
Truck\m1573_05_scaled.obj,1.370373,0.036791,16.810199,0.684975,1.057953,5.884220,7.295197,1.525039,0.040555,19.068312,0.762285,1.057953,6.486085,7.419409
Truck\m1573_unified.obj,1.370373,0.036791,16.810199,0.684975,1.057953,5.884220,7.295197,1.525039,0.040555,19.068312,0.762285,1.057953,6.486085,7.419409
TruckNonContainer\D00215_00_original.obj,1420519.179734,8817818.936108,325.961703,3.414728,504.571492,26.584572,12.875356,473371.080785,3088106.991028,98.348585,1.137917,504.571492,9.310239,12.875356
TruckNonContainer\D00215_01_remeshed.obj,473235.155970,2939272.978915,108.467288,1.137591,504.571492,3.290241,11.965594,562691.848985,2632238.723546,227.357325,1.352632,504.571492,2.946545,11.959328
TruckNonContainer\D00215_02_translated.obj,473235.155594,2861900.006092,114.411509,1.137591,504.571493,6.860189,11.965594,562691.848655,2632238.710824,227.357327,1.352632,504.571493,6.309674,11.959328
TruckNonContainer\D00215_03_aligned.obj,473235.155757,2861900.020445,114.411508,1.103413,504.571493,4.191221,11.965594,562691.848781,2632238.712764,227.357327,1.311993,504.571493,3.469089,11.959328
